filename,label
img_0.png,neural
img_1.png,neural
img_2.png,neural
img_3.png,neural
img_4.png,neural
img_5.png,tensor
img_6.png,tensor
img_7.png,tensor
img_8.png,tensor
img_9.png,tensor
img_10.png,matrix
img_11.png,matrix
img_12.png,matrix
img_13.png,matrix
img_14.png,matrix
img_15.png,vector
img_16.png,vector
img_17.png,vector
img_18.png,vector
img_19.png,vector
img_20.png,logits
img_21.png,logits
img_22.png,logits
img_23.png,logits
img_24.png,logits
img_25.png,kernel
img_26.png,kernel
img_27.png,kernel
img_28.png,kernel
img_29.png,kernel
img_30.png,softmax
img_31.png,softmax
img_32.png,softmax
img_33.png,softmax
img_34.png,softmax
img_35.png,dropout
img_36.png,dropout
img_37.png,dropout
img_38.png,dropout
img_39.png,dropout
img_40.png,vision
img_41.png,vision
img_42.png,vision
img_43.png,vision
img_44.png,vision
img_45.png,speech
img_46.png,speech
img_47.png,speech
img_48.png,speech
img_49.png,speech
img_50.png,search
img_51.png,search
img_52.png,search
img_53.png,search
img_54.png,search
img_55.png,ethics
img_56.png,ethics
img_57.png,ethics
img_58.png,ethics
img_59.png,ethics
img_60.png,robots
img_61.png,robots
img_62.png,robots
img_63.png,robots
img_64.png,robots
img_65.png,policy
img_66.png,policy
img_67.png,policy
img_68.png,policy
img_69.png,policy
img_70.png,reward
img_71.png,reward
img_72.png,reward
img_73.png,reward
img_74.png,reward
img_75.png,prompt
img_76.png,prompt
img_77.png,prompt
img_78.png,prompt
img_79.png,prompt
img_80.png,latent
img_81.png,latent
img_82.png,latent
img_83.png,latent
img_84.png,latent
img_85.png,expert
img_86.png,expert
img_87.png,expert
img_88.png,expert
img_89.png,expert
img_90.png,coding
img_91.png,coding
img_92.png,coding
img_93.png,coding
img_94.png,coding
img_95.png,python
img_96.png,python
img_97.png,python
img_98.png,python
img_99.png,python
img_100.png,pytorch
img_101.png,pytorch
img_102.png,pytorch
img_103.png,pytorch
img_104.png,pytorch
img_105.png,keras
img_106.png,keras
img_107.png,keras
img_108.png,keras
img_109.png,keras
img_110.png,memory
img_111.png,memory
img_112.png,memory
img_113.png,memory
img_114.png,memory
img_115.png,sample
img_116.png,sample
img_117.png,sample
img_118.png,sample
img_119.png,sample
img_120.png,output
img_121.png,output
img_122.png,output
img_123.png,output
img_124.png,output
img_125.png,input
img_126.png,input
img_127.png,input
img_128.png,input
img_129.png,input
img_130.png,train
img_131.png,train
img_132.png,train
img_133.png,train
img_134.png,train
img_135.png,epoch
img_136.png,epoch
img_137.png,epoch
img_138.png,epoch
img_139.png,epoch
img_140.png,batch
img_141.png,batch
img_142.png,batch
img_143.png,batch
img_144.png,batch
img_145.png,probe
img_146.png,probe
img_147.png,probe
img_148.png,probe
img_149.png,probe
img_150.png,prune
img_151.png,prune
img_152.png,prune
img_153.png,prune
img_154.png,prune
img_155.png,weight
img_156.png,weight
img_157.png,weight
img_158.png,weight
img_159.png,weight
img_160.png,embed
img_161.png,embed
img_162.png,embed
img_163.png,embed
img_164.png,embed
img_165.png,linear
img_166.png,linear
img_167.png,linear
img_168.png,linear
img_169.png,linear
img_170.png,convex
img_171.png,convex
img_172.png,convex
img_173.png,convex
img_174.png,convex
img_175.png,global
img_176.png,global
img_177.png,global
img_178.png,global
img_179.png,global
img_180.png,local
img_181.png,local
img_182.png,local
img_183.png,local
img_184.png,local
img_185.png,cloud
img_186.png,cloud
img_187.png,cloud
img_188.png,cloud
img_189.png,cloud
img_190.png,solver
img_191.png,solver
img_192.png,solver
img_193.png,solver
img_194.png,solver
img_195.png,safety
img_196.png,safety
img_197.png,safety
img_198.png,safety
img_199.png,safety
img_200.png,drift
img_201.png,drift
img_202.png,drift
img_203.png,drift
img_204.png,drift
img_205.png,adapt
img_206.png,adapt
img_207.png,adapt
img_208.png,adapt
img_209.png,adapt
img_210.png,align
img_211.png,align
img_212.png,align
img_213.png,align
img_214.png,align
img_215.png,chain
img_216.png,chain
img_217.png,chain
img_218.png,chain
img_219.png,chain
img_220.png,parse
img_221.png,parse
img_222.png,parse
img_223.png,parse
img_224.png,parse
img_225.png,stats
img_226.png,stats
img_227.png,stats
img_228.png,stats
img_229.png,stats
img_230.png,graph
img_231.png,graph
img_232.png,graph
img_233.png,graph
img_234.png,graph
img_235.png,edges
img_236.png,edges
img_237.png,edges
img_238.png,edges
img_239.png,edges
img_240.png,nodes
img_241.png,nodes
img_242.png,nodes
img_243.png,nodes
img_244.png,nodes
img_245.png,index
img_246.png,index
img_247.png,index
img_248.png,index
img_249.png,index
img_250.png,query
img_251.png,query
img_252.png,query
img_253.png,query
img_254.png,query
img_255.png,ranks
img_256.png,ranks
img_257.png,ranks
img_258.png,ranks
img_259.png,ranks
img_260.png,mining
img_261.png,mining
img_262.png,mining
img_263.png,mining
img_264.png,mining
img_265.png,noise
img_266.png,noise
img_267.png,noise
img_268.png,noise
img_269.png,noise
img_270.png,signal
img_271.png,signal
img_272.png,signal
img_273.png,signal
img_274.png,signal
img_275.png,label
img_276.png,label
img_277.png,label
img_278.png,label
img_279.png,label
img_280.png,class
img_281.png,class
img_282.png,class
img_283.png,class
img_284.png,class
img_285.png,group
img_286.png,group
img_287.png,group
img_288.png,group
img_289.png,group
img_290.png,state
img_291.png,state
img_292.png,state
img_293.png,state
img_294.png,state
img_295.png,belief
img_296.png,belief
img_297.png,belief
img_298.png,belief
img_299.png,belief
img_300.png,human
img_301.png,human
img_302.png,human
img_303.png,human
img_304.png,human
img_305.png,proof
img_306.png,proof
img_307.png,proof
img_308.png,proof
img_309.png,proof
img_310.png,causal
img_311.png,causal
img_312.png,causal
img_313.png,causal
img_314.png,causal
img_315.png,robot
img_316.png,robot
img_317.png,robot
img_318.png,robot
img_319.png,robot
img_320.png,swarm
img_321.png,swarm
img_322.png,swarm
img_323.png,swarm
img_324.png,swarm
img_325.png,fuzzy
img_326.png,fuzzy
img_327.png,fuzzy
img_328.png,fuzzy
img_329.png,fuzzy
img_330.png,bayes
img_331.png,bayes
img_332.png,bayes
img_333.png,bayes
img_334.png,bayes
img_335.png,models
img_336.png,models
img_337.png,models
img_338.png,models
img_339.png,models
img_340.png,layers
img_341.png,layers
img_342.png,layers
img_343.png,layers
img_344.png,layers
img_345.png,tokens
img_346.png,tokens
img_347.png,tokens
img_348.png,tokens
img_349.png,tokens
img_350.png,decode
img_351.png,decode
img_352.png,decode
img_353.png,decode
img_354.png,decode
img_355.png,encode
img_356.png,encode
img_357.png,encode
img_358.png,encode
img_359.png,encode
img_360.png,biases
img_361.png,biases
img_362.png,biases
img_363.png,biases
img_364.png,biases
img_365.png,agents
img_366.png,agents
img_367.png,agents
img_368.png,agents
img_369.png,agents
img_370.png,values
img_371.png,values
img_372.png,values
img_373.png,values
img_374.png,values
img_375.png,losses
img_376.png,losses
img_377.png,losses
img_378.png,losses
img_379.png,losses
img_380.png,gptneo
img_381.png,gptneo
img_382.png,gptneo
img_383.png,gptneo
img_384.png,gptneo
img_385.png,llama2
img_386.png,llama2
img_387.png,llama2
img_388.png,llama2
img_389.png,llama2
img_390.png,bardai
