filename,label
img_0.png,NEuRAl
img_1.png,tENsor
img_2.png,matrIx
img_3.png,vECTOR
img_4.png,LOgITs
img_5.png,KernEl
img_6.png,soFtmAx
img_7.png,DRopout
img_8.png,visIOn
img_9.png,sPeEcH
img_10.png,SEarCH
img_11.png,EthIcS
img_12.png,RObOTs
img_13.png,poliCY
img_14.png,rEwArd
img_15.png,PRoMPT
img_16.png,latenT
img_17.png,exPerT
img_18.png,CODinG
img_19.png,pYThon
img_20.png,PYToRCH
img_21.png,keRAs
img_22.png,mEmoRY
img_23.png,sAmPle
img_24.png,OutPut
img_25.png,Input
img_26.png,train
img_27.png,epoch
img_28.png,BaTCH
img_29.png,proBe
img_30.png,PRuNE
img_31.png,WeiGHt
img_32.png,emBeD
img_33.png,LInEAR
img_34.png,convEx
img_35.png,GlOBAL
img_36.png,LOCal
img_37.png,CLoUd
img_38.png,SoLveR
img_39.png,sAfeTY
img_40.png,DRift
img_41.png,aDapt
img_42.png,ALiGN
img_43.png,chAIn
img_44.png,paRsE
img_45.png,sTAts
img_46.png,GRaph
img_47.png,EDgES
img_48.png,noDEs
img_49.png,inDEx
img_50.png,Query
img_51.png,RANks
img_52.png,miNiNG
img_53.png,NoISe
img_54.png,sIgnal
img_55.png,laBel
img_56.png,clasS
img_57.png,grOup
img_58.png,staTE
img_59.png,BeLIEF
img_60.png,hUMan
img_61.png,prOoF
img_62.png,cAUsal
img_63.png,RoBOt
img_64.png,SwArM
img_65.png,fUZZy
img_66.png,baYES
img_67.png,MOdELS
img_68.png,layers
img_69.png,TOkENs
img_70.png,dEcodE
img_71.png,EncoDE
img_72.png,bIASES
img_73.png,aGEnTS
img_74.png,vaLUES
img_75.png,LoSseS
img_76.png,GpTNeO
img_77.png,lLAmA2
img_78.png,BaRDAI
img_79.png,oPENai
img_80.png,HUgGING
img_81.png,drOpiN
img_82.png,jARGON
img_83.png,REAsOn
img_84.png,pRIMEs
img_85.png,sYsTem
img_86.png,SpaRSe
img_87.png,AIWORD1
img_88.png,AiWord2
img_89.png,AiwORd3
img_90.png,AIWoRD4
img_91.png,aIword5
img_92.png,AiWoRD6
img_93.png,Aiword7
img_94.png,aiworD8
img_95.png,AIWOrd9
img_96.png,AIWOrD10
img_97.png,aIWORD11
img_98.png,AiwOrd12
img_99.png,AIwORd13
